reader,pairwise_similarity
shannon,0.2576532
shannon,0.22592804
shannon,0.4047054
shannon,0.30115914
shannon,0.22189072
shannon,0.2891393
shannon,0.31649354
shannon,0.35291535
shannon,0.15584716
shannon,0.28239417
shannon,0.35069492
shannon,0.3380599
shannon,0.30192018
shannon,0.23882562
shannon,0.26817182
shannon,0.36560777
shannon,0.3487922
shannon,0.2955554
shannon,0.23543946
shannon,0.20632783
shannon,0.17655918
shannon,0.3628856
shannon,0.28161293
shannon,0.38304812
shannon,0.3202642
shannon,0.39205012
shannon,0.26147795
shannon,0.34856996
shannon,0.28465274
shannon,0.32831484
shannon,0.15964824
shannon,0.16598956
shannon,0.24802804
shannon,0.36831784
shannon,0.23875657
shannon,0.35143644
shannon,0.350128
shannon,0.4493835
shannon,0.2768781
shannon,0.30715886
shannon,0.27618253
shannon,0.21624023
shannon,0.2821501
shannon,0.391362
shannon,0.3626989
shannon,0.23839712
shannon,0.26178604
shannon,0.3477766
shannon,0.26395708
shannon,0.22102267
shannon,0.3621843
shannon,0.31381643
shannon,0.29382658
shannon,0.19915909
shannon,0.21019927
shannon,0.14345035
shannon,0.3698017
shannon,0.24389756
shannon,0.3272776
shannon,0.29703552
shannon,0.41279912
shannon,0.4601138
shannon,0.34316057
shannon,0.4083865
shannon,0.28682235
shannon,0.15343726
shannon,0.3861212
shannon,0.29781082
shannon,0.3759144
shannon,0.3655967
shannon,0.3731451
shannon,0.3520456
shannon,0.30629402
shannon,0.2110632
shannon,0.2885981
shannon,0.42874902
shannon,0.33572617
shannon,0.4024021
shannon,0.41399977
shannon,0.21612248
shannon,0.3296415
shannon,0.3060045
shannon,0.2103777
shannon,0.39560235
shannon,0.25383773
shannon,0.35481927
shannon,0.42751288
shannon,0.42857718
shannon,0.2133894
shannon,0.27922916
shannon,0.28529376
shannon,0.17860016
shannon,0.2731028
shannon,0.36913466
shannon,0.24400288
shannon,0.24092597
shannon,0.17182893
shannon,0.26036912
shannon,0.29864907
shannon,0.33469984
shannon,0.35537747
shannon,0.36480218
shannon,0.30115402
shannon,0.35803777
shannon,0.23785634
shannon,0.39263842
shannon,0.4156065
shannon,0.35185188
shannon,0.25769824
shannon,0.26231414
shannon,0.38638306
shannon,0.37717846
shannon,0.2967017
shannon,0.39134628
shannon,0.30163366
shannon,0.39261985
shannon,0.35788447
shannon,0.28186607
shannon,0.303488
shannon,0.32137775
shannon,0.33137226
shannon,0.32917425
shannon,0.4083227
shannon,0.37938747
shannon,0.25373936
shannon,0.22696032
shannon,0.35480267
shannon,0.2780506
shannon,0.27596813
shannon,0.21489072
shannon,0.35696787
shannon,0.120981425
shannon,0.2531257
shannon,0.32798004
shannon,0.141309
shannon,0.47136122
shannon,0.14753568
shannon,0.34537297
shannon,0.29118556
shannon,0.31553656
shannon,0.3628325
shannon,0.33100012
shannon,0.45305938
shannon,0.3330921
shannon,0.419429
shannon,0.26165697
shannon,0.1942096
shannon,0.25662193
shannon,0.30488843
shannon,0.3660646
shannon,0.2420074
shannon,0.3982122
shannon,0.35718536
shannon,0.37933552
shannon,0.40044594
shannon,0.26354268
shannon,0.4071588
shannon,0.3604545
shannon,0.25375274
shannon,0.34597477
shannon,0.18050164
shannon,0.20044804
shannon,0.3249555
shannon,0.37084413
shannon,0.27085876
shannon,0.19829486
shannon,0.30031675
shannon,0.36735973
shannon,0.39135435
shannon,0.23210257
shannon,0.32772827
shannon,0.35901135
shannon,0.2442418
shannon,0.2135377
shannon,0.35226357
shannon,0.39289406
shannon,0.3213031
shannon,0.13983007
shannon,0.20246828
shannon,0.20693702
shannon,0.30475825
shannon,0.2989304
shannon,0.30390555
shannon,0.32212967
shannon,0.32481527
shannon,0.3769013
shannon,0.25379804
shannon,0.31936252
shannon,0.3466056
shannon,0.25283548
shannon,0.42555606
shannon,0.30045855
shannon,0.30488914
shannon,0.37337738
shannon,0.35161513
shannon,0.3413474
shannon,0.32222688
shannon,0.3317627
shannon,0.3779204
shannon,0.4251971
shannon,0.34992364
shannon,0.32002616
shannon,0.35719278
shannon,0.30024087
shannon,0.23508538
shannon,0.31344151
shannon,0.33831942
shannon,0.37033746
shannon,0.42723787
shannon,0.29778558
shannon,0.32222843
shannon,0.28935212
shannon,0.35697168
shannon,0.35611093
shannon,0.29199755
shannon,0.22141144
shannon,0.38610137
shannon,0.35390842
shannon,0.2468071
shannon,0.3415528
shannon,0.31157678
shannon,0.3515985
shannon,0.39639604
shannon,0.2395561
shannon,0.31210023
shannon,0.1553157
shannon,0.31807703
shannon,0.28604588
shannon,0.20678484
shannon,0.32225543
shannon,0.46910697
shannon,0.39239314
shannon,0.37954554
shannon,0.20896706
shannon,0.4151055
shannon,0.39205503
shannon,0.355208
shannon,0.30505365
shannon,0.20878042
shannon,0.4403926
shannon,0.36990264
shannon,0.3375186
shannon,0.32667658
shannon,0.26175395
shannon,0.23669115
shannon,0.3391713
shannon,0.3463251
shannon,0.4434708
shannon,0.38549155
shannon,0.30535537
shannon,0.37929052
shannon,0.22921097
shannon,0.38784462
shannon,0.2952938
shannon,0.264108
shannon,0.40282214
shannon,0.44111615
shannon,0.34668556
shannon,0.26329866
shannon,0.28092864
shannon,0.378514
shannon,0.27480093
shannon,0.31497455
shannon,0.3742466
shannon,0.4657189
shannon,0.3629386
shannon,0.33737612
shannon,0.37369883
shannon,0.27707714
shannon,0.31566727
shannon,0.25745773
shannon,0.34092095
shannon,0.46158135
shannon,0.3947196
shannon,0.26748222
shannon,0.4057685
shannon,0.39465356
shannon,0.32669407
shannon,0.31681964
shannon,0.2808724
shannon,0.38827476
shannon,0.19297658
shannon,0.19571152
shannon,0.35867208
shannon,0.3176862
shannon,0.2924558
shannon,0.15919401
shannon,0.33331102
shannon,0.3367141
shannon,0.28929782
shannon,0.2595652
shannon,0.24940579
shannon,0.32195133
shannon,0.24211358
shannon,0.32663906
shannon,0.34428388
shannon,0.31467232
shannon,0.28403264
shannon,0.39291242
shannon,0.3536156
shannon,0.3216774
shannon,0.27571326
shannon,0.29821575
shannon,0.31938753
shannon,0.3257349
shannon,0.2116512
shannon,0.2267682
shannon,0.29754823
shannon,0.3448011
shannon,0.3689891
shannon,0.41316414
shannon,0.37909508
shannon,0.36435372
shannon,0.33083925
shannon,0.3853159
shannon,0.33986318
shannon,0.22311446
shannon,0.4061889
shannon,0.35877794
shannon,0.3200698
shannon,0.3324149
shannon,0.43359548
shannon,0.44094777
shannon,0.27804342
shannon,0.3527069
shannon,0.29830927
shannon,0.2344357
shannon,0.36373916
shannon,0.2774656
shannon,0.2741693
shannon,0.25144178
shannon,0.31656384
shannon,0.2561615
shannon,0.24829614
shannon,0.34661135
shannon,0.2215707
shannon,0.27609548
shannon,0.24747846
shannon,0.17772874
shannon,0.29974997
shannon,0.29940182
shannon,0.33010507
shannon,0.29376525
shannon,0.25210378
shannon,0.30067688
shannon,0.3764019
shannon,0.20613909
shannon,0.30771732
shannon,0.21517533
shannon,0.3531463
shannon,0.33570158
shannon,0.32547462
shannon,0.35620978
shannon,0.26189795
shannon,0.30855066
shannon,0.35519862
shannon,0.29894698
shannon,0.28291422
shannon,0.29956886
shannon,0.30701458
shannon,0.42750305
shannon,0.28322852
shannon,0.25840682
shannon,0.45234275
shannon,0.40556782
shannon,0.29377818
shannon,0.3066153
shannon,0.36194605
shannon,0.3518101
shannon,0.35752082
shannon,0.34295923
shannon,0.3851828
shannon,0.3395974
shannon,0.32397217
shannon,0.27130854
shannon,0.41433728
shannon,0.32499772
shannon,0.31894857
shannon,0.2723341
shannon,0.34883133
shannon,0.41822994
shannon,0.24797982
shannon,0.18598998
shannon,0.19529879
shannon,0.43056
shannon,0.20798612
shannon,0.4257788
shannon,0.2696718
shannon,0.2073753
shannon,0.29526082
shannon,0.2484788
shannon,0.29284862
shannon,0.4845515
shannon,0.31685606
shannon,0.23764211
shannon,0.2323029
shannon,0.24742764
shannon,0.27271134
shannon,0.39158592
shannon,0.30243742
shannon,0.281749
shannon,0.38703254
shannon,0.1828923
shannon,0.30839664
shannon,0.2637446
shannon,0.24951887
shannon,0.31385815
shannon,0.20500252
shannon,0.22763379
shannon,0.14493485
shannon,0.4247206
shannon,0.16054755
shannon,0.14739963
shannon,0.2841111
shannon,0.28953257
shannon,0.29873356
shannon,0.28350192
shannon,0.2962352
shannon,0.40125948
shannon,0.12919927
shannon,0.36859968
shannon,0.21261035
shannon,0.30466822
shannon,0.20736799
shannon,0.3083757
shannon,0.3556673
shannon,0.3337202
shannon,0.4343266
shannon,0.40401083
shannon,0.37082374
shannon,0.3415601
shannon,0.23493597
shannon,0.35353333
shannon,0.38530374
shannon,0.35999656
shannon,0.4037959
shannon,0.41113883
shannon,0.25396618
shannon,0.23684195
shannon,0.23731807
shannon,0.39382756
shannon,0.14777437
shannon,0.33424193
shannon,0.096134685
shannon,0.4444624
shannon,0.2656908
shannon,0.22141713
shannon,0.21127987
shannon,0.1497978
shannon,0.3014868
shannon,0.44693804
shannon,0.38691175
shannon,0.15942153
shannon,0.36611426
shannon,0.26057988
shannon,0.3713137
shannon,0.21378928
shannon,0.3601951
shannon,0.35927135
shannon,0.311957
shannon,0.13644072
shannon,0.36629874
shannon,0.26821882
shannon,0.42940333
shannon,0.42972517
shannon,0.30439216
shannon,0.13288534
shannon,0.23058176
shannon,0.42278123
shannon,0.19182326
shannon,0.219935
shannon,0.23893158
shannon,0.35165167
shannon,0.3627905
shannon,0.13399462
shannon,0.34455854
shannon,0.38302368
shannon,0.42202955
shannon,0.24554285
shannon,0.24769337
shannon,0.24167815
shannon,0.26669198
shannon,0.2231411
shannon,0.088753045
shannon,0.19376384
shannon,0.4177353
shannon,0.31117225
shannon,0.28786498
shannon,0.20421574
shannon,0.19831145
shannon,0.24879643
shannon,0.09498869
shannon,0.30401716
shannon,0.12688626
shannon,0.14454058
shannon,0.4274831
shannon,0.30048585
shannon,0.24788879
shannon,0.419066
shannon,0.37185353
shannon,0.22609466
shannon,0.2844527
shannon,0.37196255
shannon,0.23393482
shannon,0.36136138
shannon,0.33272886
shannon,0.21145853
shannon,0.22505203
shannon,0.39466864
shannon,0.1558828
shannon,0.38485152
shannon,0.33420363
shannon,0.4551739
shannon,0.36839354
shannon,0.29331797
shannon,0.31720218
shannon,0.30770934
shannon,0.19468221
shannon,0.44423842
shannon,0.3126216
shannon,0.35073704
shannon,0.36126423
shannon,0.42326304
shannon,0.30704457
shannon,0.34900892
shannon,0.086038806
shannon,0.42380375
shannon,0.4138564
shannon,0.14855945
shannon,0.37496305
shannon,0.27550018
shannon,0.22532527
shannon,0.3070811
shannon,0.39165252
shannon,0.26195514
shannon,0.31502593
shannon,0.30997634
shannon,0.3283747
shannon,0.27985126
shannon,0.4744712
shannon,0.3343953
shannon,0.30975434
shannon,0.2622911
shannon,0.17984259
shannon,0.22341976
shannon,0.24292082
shannon,0.4166813
shannon,0.36291558
shannon,0.37515068
shannon,0.21605852
shannon,0.28112286
shannon,0.27466106
shannon,0.3627807
shannon,0.41227043
shannon,0.3355909
shannon,0.25372037
shannon,0.273166
shannon,0.34432802
shannon,0.3879397
shannon,0.32774422
shannon,0.42777073
shannon,0.36795878
shannon,0.48008156
shannon,0.33272898
shannon,0.3165274
shannon,0.3103136
shannon,0.14130732
shannon,0.30485007
shannon,0.3639207
shannon,0.2851079
shannon,0.33113867
shannon,0.327765
shannon,0.29505545
shannon,0.31167084
shannon,0.362847
shannon,0.3625908
shannon,0.33424357
shannon,0.22515106
shannon,0.31425965
shannon,0.36454046
shannon,0.24738267
shannon,0.28905147
shannon,0.37430298
shannon,0.15545163
shannon,0.17092478
shannon,0.32232454
shannon,0.16503659
shannon,0.3135589
shannon,0.2213487
shannon,0.3467201
shannon,0.26465112
shannon,0.17359811
shannon,0.22834192
shannon,0.25818196
shannon,0.28956825
shannon,0.38945633
shannon,0.35566086
shannon,0.4336595
shannon,0.29960725
shannon,0.43159348
shannon,0.44167805
shannon,0.29438442
shannon,0.44606286
shannon,0.3301298
shannon,0.40610963
shannon,0.41096655
shannon,0.33320674
shannon,0.2804916
shannon,0.39262736
shannon,0.3582651
shannon,0.36381894
shannon,0.31918463
shannon,0.061905384
shannon,0.3244228
shannon,0.24992955
shannon,0.37622628
shannon,0.28371823
shannon,0.16067013
shannon,0.27960026
shannon,0.39765018
shannon,0.32901967
shannon,0.1383886
shannon,0.42395508
shannon,0.29254043
shannon,0.24346727
shannon,0.16269237
shannon,0.22956648
shannon,0.32505676
shannon,0.2395291
shannon,0.20036626
shannon,0.1594029
shannon,0.10703445
shannon,0.30961722
shannon,0.22348696
shannon,0.33909944
shannon,0.40669695
shannon,0.22194698
shannon,0.2951474
shannon,0.354304
shannon,0.22310987
shannon,0.32868007
shannon,0.25448847
shannon,0.36093998
shannon,0.31139308
shannon,0.28976
shannon,0.36611354
shannon,0.31635886
shannon,0.28377122
shannon,0.22452399
shannon,0.26193377
shannon,0.33710015
shannon,0.31288642
shannon,0.27474296
shannon,0.43107587
shannon,0.2684378
shannon,0.3633194
shannon,0.3645579
shannon,0.43665713
shannon,0.41375124
shannon,0.4020502
shannon,0.38325453
shannon,0.3132619
shannon,0.36067483
shannon,0.2677001
shannon,0.29853633
shannon,0.44256574
shannon,0.35330755
shannon,0.41209704
shannon,0.46470612
shannon,0.504128
shannon,0.33919477
shannon,0.397673
shannon,0.23660919
shannon,0.48408687
shannon,0.34393328
shannon,0.23179436
shannon,0.33823854
shannon,0.09474069
shannon,0.33908468
shannon,0.28858116
shannon,0.35669628
shannon,0.39304754
shannon,0.4032007
shannon,0.45641643
shannon,0.39402348
shannon,0.31745952
shannon,0.35415542
shannon,0.26978725
shannon,0.46393496
shannon,0.3344293
shannon,0.38261157
shannon,0.393596
shannon,0.17673692
shannon,0.3630941
shannon,0.39264166
shannon,0.3773911
shannon,0.34841573
shannon,0.23617765
shannon,0.45466828
shannon,0.33643273
shannon,0.3160321
shannon,0.40905225
shannon,0.48433295
shannon,0.29498515
shannon,0.31949645
shannon,0.3164948
shannon,0.33878946
shannon,0.46387583
shannon,0.40485173
shannon,0.36511976
shannon,0.3205216
shannon,0.16839929
shannon,0.46126524
shannon,0.19634606
shannon,0.40227234
shannon,0.42850524
shannon,0.47451526
shannon,0.44397157
shannon,0.3219641
shannon,0.42128283
shannon,0.38130867
shannon,0.39593157
shannon,0.4077318
shannon,0.35211647
shannon,0.41401458
shannon,0.44052354
shannon,0.31600457
shannon,0.21243432
shannon,0.39832056
shannon,0.3468732
shannon,0.25249213
shannon,0.38697487
shannon,0.2676872
shannon,0.33692783
shannon,0.34914982
shannon,0.34989655
shannon,0.38601938
shannon,0.3179663
shannon,0.38413084
shannon,0.4388671
shannon,0.4195863
shannon,0.32577193
shannon,0.41975498
shannon,0.3238722
shannon,0.4341839
shannon,0.2403031
shannon,0.28435507
shannon,0.3445348
shannon,0.4429903
shannon,0.23163989
shannon,0.28379253
shannon,0.35627443
shannon,0.24732354
shannon,0.24665411
shannon,0.26378432
shannon,0.31323317
shannon,0.4079482
shannon,0.33076265
shannon,0.38106018
shannon,0.19337542
shannon,0.39622182
shannon,0.28394532
shannon,0.28689897
shannon,0.42265832
shannon,0.2910656
shannon,0.41351396
shannon,0.28571457
shannon,0.1669049
shannon,0.26416418
shannon,0.3428458
shannon,0.40326995
shannon,0.3900792
shannon,0.23443677
shannon,0.31602967
shannon,0.112906724
shannon,0.070919916
shannon,0.29577848
shannon,0.47272056
shannon,0.20084563
shannon,0.27132076
shannon,0.18539694
shannon,0.3615542
shannon,0.4922248
shannon,0.18852666
shannon,0.36193264
shannon,0.23606281
shannon,0.43561864
shannon,0.32525134
shannon,0.22320566
shannon,0.22439963
shannon,0.270663
shannon,0.30562413
shannon,0.31029227
shannon,0.23918776
shannon,0.44172317
shannon,0.44252628
shannon,0.25086832
shannon,0.3541471
shannon,0.43204975
shannon,0.38396358
shannon,0.40278822
shannon,0.43693888
shannon,0.20094419
shannon,0.3622645
shannon,0.4372154
shannon,0.33754367
shannon,0.3018456
shannon,0.3102382
shannon,0.20709294
shannon,0.41637287
shannon,0.26333377
shannon,0.20014766
shannon,0.47213596
shannon,0.33968544
shannon,0.39562067
shannon,0.4249534
shannon,0.39226493
shannon,0.27750248
shannon,0.3191591
shannon,0.53123194
shannon,0.37674826
shannon,0.26244113
shannon,0.34027946
shannon,0.53678983
shannon,0.33284366
shannon,0.32870376
shannon,0.30850884
shannon,0.26947019
shannon,0.3801878
shannon,0.4266594
shannon,0.34850067
shannon,0.3743965
shannon,0.16061182
shannon,0.22240253
shannon,0.14807753
shannon,0.4352185
shannon,0.28097787
shannon,0.40792972
shannon,0.30742103
shannon,0.25836766
shannon,0.30993664
shannon,0.19136786
shannon,0.37103865
shannon,0.4836746
shannon,0.43782145
shannon,0.28133166
shannon,0.5449385
shannon,0.272026
shannon,0.33608454
shannon,0.56287974
shannon,0.5257472
shannon,0.16146645
shannon,0.37088728
shannon,0.12286995
shannon,0.41154325
shannon,0.38829553
shannon,0.22876008
shannon,0.3736076
shannon,0.24828237
shannon,0.30698308
shannon,0.3891204
shannon,0.29930896
shannon,0.39846846
shannon,0.20932248
shannon,0.44075283
shannon,0.40022388
shannon,0.37076324
shannon,0.3050687
shannon,0.27000266
shannon,0.488903
shannon,0.17455795
shannon,0.29123676
shannon,0.3113107
shannon,0.39842847
shannon,0.23403606
shannon,0.29516745
shannon,0.30274653
shannon,0.3477961
shannon,0.4292994
shannon,0.28420553
shannon,0.48889434
shannon,0.51112103
shannon,0.24546826
shannon,0.5781555
shannon,0.2523753
shannon,0.4388023
shannon,0.3301676
shannon,0.40756837
shannon,0.34223747
shannon,0.4791783
shannon,0.23865047
shannon,0.22716865
shannon,0.23929013
shannon,0.39596397
shannon,0.2873168
shannon,0.29619902
shannon,0.12702042
shannon,0.28459373
shannon,0.22800963
shannon,0.09736733
shannon,0.48245645
shannon,0.36925834
shannon,0.3106915
shannon,0.49607372
shannon,0.37916318
shannon,0.5012406
shannon,0.32981476
shannon,0.2895778
shannon,0.46401757
shannon,0.30993047
shannon,0.4475913
shannon,0.20867531
shannon,0.33994278
shannon,0.41781962
shannon,0.34521398
shannon,0.2934805
shannon,0.54561
shannon,0.10241166
shannon,0.38570073
shannon,0.24264906
shannon,0.16508773
shannon,0.45327395
shannon,0.30495584
shannon,0.3365687
shannon,0.4441867
shannon,0.24844569
shannon,0.39564702
shannon,0.34219852
shannon,0.4321183
shannon,0.350276
shannon,0.49337375
shannon,0.46794832
shannon,0.40371367
shannon,0.16336799
shannon,-0.017098494
shannon,0.29995653
shannon,0.36822662
shannon,0.2337254
shannon,0.38669664
shannon,0.33481944
shannon,0.41219947
shannon,0.5235652
shannon,0.13668385
shannon,0.3931356
shannon,0.2645356
shannon,0.12810348
shannon,0.33100057
shannon,0.36742464
shannon,0.43007588
shannon,0.43411893
shannon,0.27357185
shannon,0.17642464
shannon,0.41569966
shannon,0.40874246
shannon,0.24637596
shannon,0.36986902
shannon,0.55464053
shannon,0.10427373
shannon,0.066718645
shannon,0.34842655
shannon,0.29057872
shannon,0.5026067
shannon,0.41697985
shannon,0.41036344
shannon,0.37133336
shannon,0.43370742
shannon,0.38683736
shannon,0.45199192
shannon,0.09798744
shannon,0.37470174
shannon,0.5388784
shannon,0.3927459
shannon,0.3449521
shannon,0.31554145
shannon,0.3802401
shannon,0.44740236
shannon,0.10394593
shannon,0.49626264
shannon,0.34459054
shannon,0.33575577
shannon,0.4486944
shannon,0.36198825
shannon,0.27629027
shannon,0.3566854
shannon,0.3113099
shannon,0.3730897
shannon,0.42222086
shannon,0.474938
shannon,0.44386876
shannon,0.42809147
shannon,0.43675506
shannon,0.36815003
shannon,0.4341644
shannon,0.19950749
shannon,0.36894894
shannon,0.116206296
shannon,0.15899359
shannon,0.3372072
shannon,0.40056205
shannon,0.40932512
shannon,0.4155619
shannon,0.36566904
shannon,0.5521612
shannon,0.40649432
shannon,0.34087518
shannon,0.4447627
shannon,0.17833138
shannon,0.42350587
shannon,0.4737514
shannon,0.4775709
shannon,0.5298652
shannon,0.3416919
shannon,0.24034953
shannon,0.4197599
shannon,0.28620216
shannon,0.49096185
shannon,0.2793119
shannon,0.18821318
shannon,0.5085031
shannon,0.2652312
shannon,0.32973367
shannon,0.39077127
shannon,0.3579685
shannon,0.3133673
shannon,0.294593
shannon,0.36475238
shannon,0.3389747
shannon,0.31322348
shannon,0.30162948
shannon,0.31966352
shannon,0.31327173
shannon,0.3762064
shannon,0.48105973
shannon,0.21606189
shannon,0.20602392
shannon,0.47508377
shannon,0.49895316
shannon,-0.036728784
shannon,0.49282548
shannon,0.12231176
shannon,0.43702048
shannon,0.4370032
shannon,0.25450653
shannon,0.3545759
shannon,0.28858513
shannon,0.4916873
shannon,0.3764898
shannon,0.42810994
shannon,0.29347628
shannon,0.26489848
shannon,0.29088622
shannon,0.32420224
shannon,0.39922762
shannon,0.3652396
shannon,0.4386562
shannon,0.36404496
shannon,0.47413054
shannon,0.49040827
shannon,0.44178233
shannon,0.47529453
shannon,0.4299928
shannon,0.38902688
shannon,0.5038628
shannon,0.11633263
shannon,0.49863473
shannon,0.43700832
shannon,0.30312788
shannon,0.4204107
shannon,0.31548667
shannon,0.4872015
shannon,0.4106813
shannon,0.3591147
shannon,0.14667118
shannon,0.3039893
shannon,0.25833675
shannon,0.15168446
shannon,0.23070106
shannon,0.2035543
shannon,0.26091737
shannon,0.31358492
shannon,0.31265438
shannon,0.42507732
shannon,0.1732785
shannon,0.35535222
shannon,0.19187002
shannon,0.43023807
shannon,0.35215902
shannon,0.47484565
shannon,0.32122207
shannon,0.2886951
shannon,0.52367526
shannon,0.33332628
shannon,0.4836349
shannon,0.3995726
shannon,0.47508198
shannon,0.5352309
shannon,0.2776876
shannon,0.42483714
shannon,0.4361062
shannon,0.31887197
shannon,0.40886995
shannon,0.17484494
shannon,0.43663254
shannon,0.48907164
shannon,0.43134773
shannon,0.582816
shannon,0.3429939
shannon,0.37687463
shannon,0.39621246
shannon,0.4566615
shannon,0.4631517
shannon,0.32475907
shannon,0.44905362
shannon,0.4821819
shannon,0.2896768
shannon,0.32020557
shannon,0.25768495
shannon,0.2676126
shannon,0.19430408
shannon,0.31304818
shannon,0.47877446
shannon,0.29489315
shannon,0.26588094
shannon,0.3029212
shannon,0.36037764
shannon,0.45039046
shannon,0.3853674
shannon,0.2643068
shannon,0.21011712
shannon,0.34299973
shannon,0.40664572
shannon,0.28155753
shannon,0.25502795
shannon,0.3706149
shannon,0.39602393
shannon,0.31680933
shannon,0.3969013
shannon,0.40805778
shannon,0.3036721
shannon,0.43955597
shannon,0.32605216
shannon,0.26525748
shannon,0.3014175
shannon,0.26315814
shannon,0.38261932
shannon,0.35028493
shannon,0.4318756
shannon,0.35482004
shannon,0.25908858
shannon,0.3329304
shannon,0.29071936
shannon,0.316545
shannon,0.24471472
shannon,0.3454013
shannon,0.18645409
shannon,0.33463195
shannon,0.3126948
shannon,0.23819165
shannon,0.37363458
shannon,0.38378364
shannon,0.48171604
shannon,0.3874891
shannon,0.37172472
shannon,0.41839233
shannon,0.3606299
shannon,0.32398736
shannon,0.44930887
shannon,0.31114992
shannon,0.35669982
shannon,0.2841782
shannon,0.42421398
shannon,0.29957786
shannon,0.35169134
shannon,0.32415983
shannon,0.41129178
shannon,0.26537907
shannon,0.2845999
shannon,0.2608576
shannon,0.29662767
shannon,0.3662491
shannon,0.30823958
shannon,0.18284836
shannon,0.28057304
shannon,0.4204111
shannon,0.27092418
shannon,0.5705552
shannon,0.42235896
shannon,0.31690925
shannon,0.38651064
shannon,0.13422287
shannon,0.38666487
shannon,0.37442565
shannon,0.2752295
shannon,0.26396108
shannon,0.28799802
shannon,0.32950068
shannon,0.28878206
shannon,0.2855611
shannon,0.29325312
shannon,0.38486156
shannon,0.2374722
shannon,0.19708958
shannon,0.31914034
shannon,0.2400226
shannon,0.20257232
shannon,0.20536895
shannon,0.36310837
shannon,0.44997603
shannon,0.2600339
shannon,0.22169866
shannon,0.3548297
shannon,0.25515118
shannon,0.21189746
shannon,0.35075304
shannon,0.48495328
shannon,0.30175406
shannon,0.37068957
shannon,0.36828983
shannon,0.46676677
shannon,0.39575756
shannon,0.26805675
shannon,0.36175847
shannon,0.34586298
shannon,0.26742497
shannon,0.38262862
shannon,0.37792763
shannon,0.2624484
shannon,0.23854594
shannon,0.43076608
shannon,0.24680033
shannon,0.37029704
shannon,0.23700583
shannon,0.31864756
shannon,0.34912574
shannon,0.23614651
shannon,0.45419058
shannon,0.18169367
shannon,0.31155384
shannon,0.53695524
shannon,0.4034926
shannon,0.38770896
shannon,0.43672967
shannon,0.405441
shannon,0.41281086
shannon,0.28314856
shannon,0.25647357
shannon,0.3165446
shannon,0.21785101
shannon,0.28599787
shannon,0.3770641
shannon,0.41841543
shannon,0.25152624
shannon,0.21878731
shannon,0.29964763
shannon,0.32096565
shannon,0.38967192
shannon,0.31423953
shannon,0.29050386
shannon,0.3608743
shannon,0.23143671
shannon,0.2957716
shannon,0.2871945
shannon,0.18596502
shannon,0.2744364
shannon,0.36199725
shannon,0.34767205
shannon,0.3503344
shannon,0.374181
shannon,0.31150743
shannon,0.30241877
shannon,0.3746389
shannon,0.4197192
shannon,0.3376549
shannon,0.36934048
shannon,0.32532683
shannon,0.32673946
shannon,0.32413816
shannon,0.3111525
shannon,0.20916781
shannon,0.41495514
shannon,0.2546786
shannon,0.3219731
shannon,0.404846
shannon,0.34873086
shannon,0.31357366
shannon,0.35101575
shannon,0.23906818
shannon,0.277693
shannon,0.37832618
shannon,0.3333137
shannon,0.34600687
shannon,0.2771408
shannon,0.25598112
shannon,0.3393209
shannon,0.26288825
shannon,0.26616645
shannon,0.13997829
shannon,0.2912714
shannon,0.28587496
shannon,0.24114382
shannon,0.2710372
shannon,0.26817888
shannon,0.37664092
shannon,0.29958084
shannon,0.2955578
shannon,0.18675861
shannon,0.30541334
shannon,0.35593438
shannon,0.254492
shannon,0.3026995
shannon,0.22508839
shannon,0.40297973
shannon,0.16133773
shannon,0.09279536
shannon,0.264752
shannon,0.20008913
shannon,0.39065343
shannon,0.31342906
shannon,0.24364927
shannon,0.29283118
shannon,0.23675941
shannon,0.37402296
shannon,0.40204322
shannon,0.2903896
shannon,0.16122758
shannon,0.37211558
shannon,0.27382985
shannon,0.311092
shannon,0.41560423
shannon,0.32625383
shannon,0.15873781
shannon,0.2376109
shannon,0.27594566
shannon,0.29102355
shannon,0.25596428
shannon,0.28451237
shannon,0.38079867
shannon,0.35134196
shannon,0.20563085
shannon,0.23856984
shannon,0.37292385
shannon,0.28187212
shannon,0.3224446
shannon,0.3073723
shannon,0.2317858
shannon,0.31897956
shannon,0.2277933
shannon,0.17878637
shannon,0.14447418
shannon,0.037328653
shannon,0.20382763
shannon,0.42032808
shannon,0.2620356
shannon,0.15544298
shannon,0.23183951
shannon,0.26629695
shannon,0.29139245
shannon,0.18920174
shannon,0.31810015
shannon,0.38378778
shannon,0.27482522
shannon,0.10925746
shannon,0.2934739
shannon,0.2668938
shannon,0.28109837
shannon,0.2957744
shannon,0.26431328
shannon,0.14002055
shannon,0.20878354
shannon,0.43684828
shannon,0.2231644
shannon,0.12014194
shannon,0.19018914
shannon,0.25212255
shannon,0.35348147
shannon,0.22267073
shannon,0.13699138
shannon,0.20871171
shannon,0.38307875
shannon,0.25407565
shannon,0.24757792
shannon,0.25400755
shannon,0.2936068
shannon,0.24170142
shannon,0.13909087
shannon,0.2856022
shannon,0.4043146
shannon,0.20158297
shannon,0.31132525
shannon,0.29362056
shannon,0.27038452
shannon,0.2210145
shannon,0.25822112
shannon,0.25850913
shannon,0.20248266
shannon,0.14926831
shannon,0.35131145
shannon,0.27227485
shannon,0.34704152
shannon,0.3312723
shannon,0.36380678
shannon,0.16192695
